,length,motif length,backend,time in s,setup in s,discovery in s,memory in MB,extent,lower_bound,motiflet,elbows,dataset,memory,version,extent @k,extent @k-lower_bound
112,5983000,512,SCAMPI (0.5 GB),17.1830983162,7.761017628,6.915496819,4598.3671875,"[0.0114649051, 0.0114649051, 0.0114649051, 0.0579207042, 0.0909013848, 0.4819623597, 0.6838865813, 1.1877977214, 2.0160768445, 4.2117670975]",0.2701733134,"[None, None, [6703, 5943741], [6772, 5943809, 5889290], [6682, 5943720, 5889205, 1964420], [8636, 5945599, 3640958, 5821156, 2009326], [8637, 5945600, 3640958, 5821157, 2009325, 5145856], [8663, 5945626, 5821180, 3640983, 2009350, 5145882, 5922769], [3640946, 5945588, 8625, 5145844, 2009313, 5821148, 3599630, 5922734], [5945640, 3640997, 8678, 5145896, 5821188, 5922789, 5948825, 2009376, 1174549]]","[4, 8]",MGHSleepElectromyography,0.5 GB,SCAMPI (0.5 GB),2.0522590230036752,1.7820857096036753
113,5983000,1024,SCAMPI (0.5 GB),26.8434958458,7.96282955,15.626548611,4598.3671875,"[0.0406492336, 0.0406492336, 0.0406492336, 0.4350988665, 0.5338162702, 9.2355881257, 16.2907810666, 137.2835048023, 388.8619920109, 396.3622890019]",0.4331623914,"[None, None, [6687, 5943724], [1964459, 5889244, 5943763], [1964454, 5889239, 5943758, 6721], [3640988, 5945630, 2009359, 8667, 5145887], [3640990, 2009359, 5945632, 8667, 5145888, 5922787], [2009390, 5945664, 8707, 5922808, 5145934, 5191127, 5643511], [8704, 5945663, 2009395, 5922804, 3599706, 5643508, 5944264, 7216], [8704, 5945663, 2009395, 5922804, 3599706, 5643508, 5944264, 7216, 1965019]]","[4, 6]",MGHSleepElectromyography,0.5 GB,SCAMPI (0.5 GB),19.908849514773575,19.475687123373575
114,5983000,2048,SCAMPI (0.5 GB),26.0143105984,13.781018605,9.679922256,4598.3671875,"[0.6584113075, 0.6584113075, 0.6584113075, 7.1736039217, 23.5987757141, 45.8275170967, 427.7869327558, 1360.870102139, 2212.6412697813, 2212.6412697813]",0.8615774264,"[None, None, [1964405, 5889190], [5945573, 8611, 2009299], [5945574, 8616, 2009301, 5922721], [5945574, 8616, 2009301, 5922721, 3640934], [5945680, 8729, 5922814, 3641051, 5135676, 3669523], [5945680, 8729, 5922814, 3641051, 5135676, 3669523, 2891626], [4527869, 2882576, 5106110, 2932526, 4627464, 5242585, 4565793, 192435], [4527869, 2882576, 5106110, 2932526, 4627464, 5242585, 4565793, 192435, 1333503]]",[5],MGHSleepElectromyography,0.5 GB,SCAMPI (0.5 GB),47.03872096242945,46.177143536029455
115,5983000,4096,SCAMPI (0.5 GB),25.7426583767,8.031229577,14.866664855,4598.3671875,"[1.5377527307, 1.5377527307, 1.5377527307, 138.2164152521, 1656.9268181333, 1812.6554701922, 2304.2033510119, 5129.098913686, 5129.098913686, 5851.8272546263]",0.9206389534,"[None, None, [1964402, 5889187], [5922682, 2009264, 5145795], [5817600, 5919180, 2900733, 2873140], [5817600, 5919180, 2900733, 2873140, 2248431], [5817600, 5919180, 2900733, 2873140, 2248431, 5132078], [4526318, 74586, 5483236, 1256100, 2902927, 5955857, 5231513], [4526318, 74586, 5483236, 1256100, 2902927, 5955857, 5231513, 5819777], [4526318, 74586, 5483236, 1256100, 2902927, 5955857, 5231513, 5819777, 5588234]]","[3, 6, 8]",MGHSleepElectromyography,0.5 GB,SCAMPI (0.5 GB),76.49723690844199,75.57659795504199
116,1330816,512,SCAMPI (1 GB),27.6567492485,7.978412549,16.558020668,4576.26953125,"[1.6772400000000002e-05, 1.6772400000000002e-05, 1.6772400000000002e-05, 0.0001805504, 0.0033154766, 0.0367193799, 0.07046800040000001, 0.11017676600000001, 0.1531279137, 0.21846346690000001]",0.2982540691,"[None, None, [356692, 1059820], [100911, 356692, 1059820], [356692, 1059820, 100909, 463391], [356692, 1059820, 100909, 463391, 531621], [90502, 207928, 271811, 503560, 219784, 1145878], [90488, 207914, 776497, 503546, 271797, 219770, 1145864], [512760, 230755, 623340, 460512, 619857, 611712, 626815, 615219], [626805, 623329, 619848, 615207, 611702, 230745, 460502, 512751, 443514]]",[3],stator_winding,1 GB,SCAMPI (1 GB),0.467400756203924,0.169146687103924
117,1330816,1024,SCAMPI (1 GB),27.0185472965,7.955853338,15.616321497,4576.26953125,"[0.0274897409, 0.0274897409, 0.0274897409, 0.10249864160000001, 0.1932482604, 0.2172123983, 0.2369190717, 0.3138887897, 0.3493697844, 0.3634724043]",0.36575616920000004,"[None, None, [89990, 207416], [606093, 609139, 612565], [626385, 619428, 614790, 622910], [623148, 230565, 619666, 512570, 615028], [619669, 623151, 230569, 615032, 512574, 611526], [230485, 512491, 623067, 614947, 611441, 619585, 460238], [604984, 608045, 230560, 512563, 615022, 611512, 619659, 623142], [623077, 230495, 460248, 619594, 611451, 512500, 443261, 614957, 255159]]",[6],stator_winding,1 GB,SCAMPI (1 GB),0.6028867259278479,0.23713055672784783
118,1330816,2048,SCAMPI (1 GB),27.910820961,5.955965347,18.064465804,4576.26953125,"[0.1731434875, 0.1731434875, 0.1731434875, 0.367601638, 0.4294682516, 0.5560227314, 0.6296407165, 0.6473707527, 0.8739478588, 0.9140685349000001]",0.551214945,"[None, None, [605958, 609005], [507733, 79478, 213746], [79495, 507750, 213763, 64888], [213624, 557127, 79354, 507612, 263865], [213625, 507612, 79354, 263865, 557124, 58143], [507753, 213767, 64891, 557268, 79495, 58285, 264006], [557378, 213875, 507865, 65000, 264119, 231648, 576586, 79610], [507942, 213955, 65079, 557456, 231728, 58474, 264192, 79685, 576662]]",[7],stator_winding,1 GB,SCAMPI (1 GB),0.956069314903475,0.404854369903475
119,1330816,4096,SCAMPI (1 GB),28.0197951794,4.39996238,19.300584881,4576.26953125,"[0.5271601452, 0.5271601452, 0.5271601452, 0.8068737596000001, 0.9006061072, 1.0978836874, 1.3779197730000001, 1.4675644918, 1.673216408, 2.1545436892]",0.8309965942,"[None, None, [77417, 211685], [78497, 263008, 212766], [556585, 213080, 57606, 263322], [575798, 263328, 556591, 213089, 57612], [263297, 213057, 78787, 575765, 556560, 57581], [575753, 263284, 556546, 213044, 78774, 438860, 57571], [575775, 263309, 556570, 57589, 78796, 438882, 213071, 496252], [263276, 213036, 78769, 496218, 556538, 575749, 57556, 6980, 438851]]",[8],stator_winding,1 GB,SCAMPI (1 GB),1.4678363972868367,0.6368398030868366
120,6375000,512,SCAMPI (4 GB),6.0781354904,5.426883694,0.137491614,4597.46484375,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,"[None, None, [4825795, 4824795], [4825795, 4824795, 4826795], [4825795, 4824795, 4826795, 4827795], [4825795, 4824795, 4826795, 4827795, 4828795], [4825795, 4824795, 4826795, 4827795, 4828795, 4830795], [4825795, 4824795, 4826795, 4827795, 4828795, 4830795, 4831795], [4825795, 4824795, 4826795, 4827795, 4828795, 4830795, 4831795, 4832795], [4825795, 4824795, 4826795, 4827795, 4828795, 4830795, 4831795, 4832795, 4833795]]",[2],CinC_Challenge,4 GB,SCAMPI (4 GB),0.0,0.0
121,6375000,1024,SCAMPI (4 GB),8.1210560799,7.501229715,0.127561727,4597.46484375,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,"[None, None, [4823591, 4824591], [4823591, 4824591, 4825591], [4823591, 4824591, 4825591, 4826591], [4823591, 4824591, 4825591, 4826591, 4827591], [4823591, 4824591, 4825591, 4826591, 4827591, 4828591], [4823591, 4824591, 4825591, 4826591, 4827591, 4828591, 4829591], [4823591, 4824591, 4825591, 4826591, 4827591, 4828591, 4829591, 4830591], [4823591, 4824591, 4825591, 4826591, 4827591, 4828591, 4829591, 4830591, 4831591]]",[2],CinC_Challenge,4 GB,SCAMPI (4 GB),0.0,0.0
122,6375000,2048,SCAMPI (4 GB),8.1261439323,7.27372516,0.348381612,4597.46484375,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,"[None, None, [4824632, 4833632], [4824632, 4833632, 4838632], [4824632, 4833632, 4838632, 4827632], [4824632, 4833632, 4838632, 4827632, 4829632], [4824632, 4833632, 4838632, 4827632, 4829632, 4831632], [4824632, 4833632, 4838632, 4827632, 4829632, 4831632, 4835632], [4824632, 4833632, 4838632, 4827632, 4829632, 4831632, 4835632, 4841632], [4824632, 4833632, 4838632, 4827632, 4829632, 4831632, 4835632, 4841632, 4843632]]",[2],CinC_Challenge,4 GB,SCAMPI (4 GB),0.0,0.0
123,6375000,4096,SCAMPI (4 GB),8.5535509586,7.355130918,0.693833255,4597.46484375,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,"[None, None, [4823239, 4826239], [4823239, 4826239, 4829239], [4823239, 4826239, 4829239, 4832239], [4823239, 4826239, 4829239, 4832239, 4835239], [4823239, 4826239, 4829239, 4832239, 4835239, 4838239], [4823239, 4826239, 4829239, 4832239, 4835239, 4838239, 4841239], [4823239, 4826239, 4829239, 4832239, 4835239, 4838239, 4841239, 4844239], [4823239, 4826239, 4829239, 4832239, 4835239, 4838239, 4841239, 4844239, 4847239]]",[2],CinC_Challenge,4 GB,SCAMPI (4 GB),0.0,0.0
124,2100777,512,SCAMPI (1 GB),2.8474135399000002,2.411283579,0.20909792,4593.8828125,"[1.2880000000000002e-07, 1.2880000000000002e-07, 1.2880000000000002e-07, 6.408067358e-20, 1.622913815e-19, 7.963493883e-18, 6e-10, 9e-10, 1.3e-09, 1.7000000000000001e-09]",4.0757700000000005e-05,"[None, None, [192066, 584002], [595681, 616681, 1009141], [595681, 616681, 1009141, 1014793], [674461, 595681, 616681, 1009141, 1014793], [674461, 595681, 616681, 1009141, 1014793, 48769], [674461, 595681, 616681, 1009141, 1014793, 48769, 25437], [674461, 595681, 616681, 1009141, 1014793, 48769, 25437, 2011193], [674461, 595681, 616681, 1009141, 1014793, 48769, 25437, 2011193, 37329]]",[2],water,1 GB,SCAMPI (1 GB),4.123105625617661e-05,4.733562561766048e-07
125,2100777,1024,SCAMPI (1 GB),3.9413256645,3.675417059,0.10042529300000001,4593.8828125,"[1.768359881e-19, 1.768359881e-19, 1.768359881e-19, 9.463436596e-18, 1.41e-08, 3.84e-08, 2.164e-07, 2.852e-07, 4.372e-07, 6.642e-07]",0.0008149733000000001,"[None, None, [24901, 53793], [76817, 24901, 53793], [76817, 24901, 53793, 30445], [24901, 53793, 30445, 726069, 76817], [48767, 151639, 221251, 169299, 800991, 204015], [48767, 151639, 221251, 169299, 800991, 204015, 1031307], [48766, 151638, 221250, 169298, 800990, 204014, 1031306, 365102], [48767, 151639, 221251, 169299, 800991, 204015, 1031307, 365103, 411279]]",[2],water,1 GB,SCAMPI (1 GB),0.0008149846624323675,1.1362432367385822e-08
126,2100777,2048,SCAMPI (1 GB),26.2600324154,5.447716099,16.454427054,4593.8828125,"[5.2049556171, 5.2049556171, 5.2049556171, 10.469730694, 18.053668497, 23.5423328795, 26.6898249172, 39.663071984, 42.5008781564, 66.182457626]",0.5528328318,"[None, None, [179277, 1629766], [1232173, 1289621, 895392], [1289554, 1232098, 895322, 138914], [1353242, 1784985, 2003688, 673120, 915064], [1353242, 1784985, 863273, 2003688, 673120, 915064], [1214647, 909259, 673111, 1180074, 1664080, 915061, 1353229], [1214647, 909259, 673111, 1180074, 1664080, 915061, 1353229, 363861], [1520097, 736366, 1295405, 1220293, 1664042, 1796555, 2003655, 776668, 903534]]",[8],water,1 GB,SCAMPI (1 GB),8.13526014494927,7.582427313149269
127,2100777,4096,SCAMPI (1 GB),22.1604776382,4.958175415,13.374651959,4593.8828125,"[58.3595937775, 58.3595937775, 58.3595937775, 85.1412401062, 191.7996840185, 267.4725045566, 320.2760445667, 338.5547330264, 352.2717742946, 447.2471750867]",0.7254233545000001,"[None, None, [136689, 872555], [1190689, 908557, 850869], [1190879, 851080, 828133, 1876673], [28866, 1214086, 1496328, 851039, 161469], [1784565, 977948, 1260395, 1623405, 1098966, 1219806], [1587288, 136931, 872799, 309533, 976305, 901438, 705762], [1587288, 136931, 872799, 309533, 976305, 901438, 705762, 142843], [1784565, 977948, 1260377, 1623405, 1916940, 1098966, 1219806, 547776, 770508]]","[3, 8]",water,1 GB,SCAMPI (1 GB),21.14821919421822,20.422795839718223
128,7583000,512,SCAMPI (16 GB),166.2682843208,58.216633201,76.157356717,17604.94140625,"[1.6793944965, 1.6793944965, 1.6793944965, 1.9581173713, 2.7370468362, 5.8752644279, 7.5202881787, 8.4600359103, 9.6837453008, 11.3867527443]",2.6444452495,"[None, None, [5801858, 5882495], [5909349, 5563046, 5935973], [5882496, 5801859, 5771477, 5862529], [5563042, 5909345, 5935969, 5706433, 5539240], [5737679, 5935968, 5563041, 6152589, 5909344, 5706432], [5935971, 5909347, 5563044, 5539242, 6152592, 5706435, 5737682], [5563040, 5909343, 5706431, 5935967, 5539238, 5647795, 6152588, 5737678], [5554893, 5563039, 5706430, 5935966, 5909342, 5647794, 6152587, 5539237, 5737677]]",[4],Lab_K_060314,16 GB,SCAMPI (16 GB),3.3744262837258723,0.7299810342258723
129,7583000,1024,SCAMPI (16 GB),164.7778789997,57.440966619,76.309998373,17570.95703125,"[4.9251685145, 4.9251685145, 4.9251685145, 5.9022795386, 9.7575458047, 17.0295214092, 18.5913297103, 24.923504689, 30.5379443608, 31.1684338347]",3.9502929877,"[None, None, [5562535, 5908838], [5908837, 5562534, 5935461], [5838771, 5994434, 5770459, 5861511], [6152080, 5935459, 5705923, 5562532, 5737170], [5562530, 5908833, 5935457, 5705921, 6152078, 5737168], [5908831, 5562528, 5935455, 5705919, 5647283, 6152076, 5737166], [5908830, 5562527, 5935454, 5554381, 5705918, 5647282, 5737165, 5653311], [5554381, 5562527, 5705918, 5935454, 5908830, 5647282, 6152075, 5737165, 5653311]]",[6],Lab_K_060314,16 GB,SCAMPI (16 GB),5.582869677388144,1.6325766896881442
130,7583000,2048,SCAMPI (16 GB),173.9052994251,58.626924471,82.580635332,17568.82421875,"[15.4698666499, 15.4698666499, 15.4698666499, 19.2139425971, 33.1012032693, 47.86191719, 58.2158509396, 66.6116686235, 88.8712241488, 130.2010759451]",5.1877498885,"[None, None, [5561511, 5907814], [5561510, 5907813, 5934437], [5837747, 5769435, 5993410, 5860487], [5561508, 5907811, 5934435, 5704899, 5736146], [5704897, 5561506, 5907809, 5934433, 6151054, 5736144], [6695710, 6835568, 6799554, 6963666, 7098626, 7337713, 6997860], [6997659, 6963467, 6835358, 6799361, 6695510, 7098421, 7337506, 7110777], [6799466, 6835480, 6963587, 7098532, 6695622, 7337624, 6997769, 7110879, 3019895]]","[3, 7]",Lab_K_060314,16 GB,SCAMPI (16 GB),11.41056860744021,6.22281871894021
131,7583000,4096,SCAMPI (16 GB),214.794172287,49.374407719,122.460465693,17509.9453125,"[54.3090849921, 54.3090849921, 54.3090849921, 66.7615187305, 92.2112461671, 96.5153956441, 101.046275556, 138.635269921, 157.3856373136, 268.4096931816]",6.5561049734,"[None, None, [5559462, 5905765], [5905765, 5559462, 5932389], [6996463, 6962272, 6834162, 7097230], [6798167, 6834169, 7097236, 6962282, 6996466], [6694321, 6962277, 7097237, 6798166, 6996469, 6834176], [7110706, 6799289, 6963399, 7098350, 7337436, 6835290, 6997585], [6799071, 7098133, 6835085, 6963182, 6997377, 7110485, 6695225, 7337232], [6694650, 7097566, 6962605, 6798497, 6996793, 6834509, 7109922, 7336657, 3018937]]","[3, 8]",Lab_K_060314,16 GB,SCAMPI (16 GB),16.383213762311716,9.827108788911715
132,2102701,512,SCAMPI (4 GB),3.2917420864,2.649433,0.40881202800000005,4598.2578125,"[8.00025e-05, 8.00025e-05, 8.00025e-05, 0.0001460594, 0.0002357628, 0.0002894838, 0.0003971316, 0.00042224490000000004, 0.000469712, 0.0004977045]",0.0074098734,"[None, None, [995371, 1508491], [265281, 1103241, 969321], [265271, 969311, 616571, 1103231], [265175, 616475, 530075, 924515, 177395], [704295, 361695, 969255, 177435, 265215, 1103175], [704255, 361655, 969215, 177395, 265175, 1103135, 530075], [969273, 265233, 177453, 704313, 616533, 361713, 1103193, 1797213], [265173, 616473, 530073, 924513, 177393, 969213, 1103133, 704253, 361653]]",[2],SpainishEnergyDataset,4 GB,SCAMPI (4 GB),0.022309291786159417,0.014899418386159418
133,2102701,1024,SCAMPI (4 GB),4.3964555264,3.55617274,0.561278948,4598.2578125,"[0.0005823949000000001, 0.0005823949000000001, 0.0005823949000000001, 0.0008515593, 0.0015124638, 0.0017728659, 0.0021371129, 0.0024588435000000002, 0.0024797545, 0.0028665967]",0.0473120422,"[None, None, [264906, 968946], [703987, 264907, 968947], [184390, 264970, 924310, 969010], [616239, 968979, 264939, 177159, 704019], [881047, 264907, 177127, 1012147, 703987, 968947], [177159, 1012179, 881079, 264939, 616239, 704019, 968979], [184400, 264980, 924320, 969020, 616280, 177200, 881120, 704060], [177200, 1012220, 264980, 881120, 616280, 704060, 184400, 969020, 924320]]",[8],SpainishEnergyDataset,4 GB,SCAMPI (4 GB),0.053540607953216225,0.006228565753216224
134,2102701,2048,SCAMPI (4 GB),8.575343132,5.349804927,2.719786089,4598.2578125,"[0.0027693347000000003, 0.0027693347000000003, 0.0027693347000000003, 0.0053196071, 0.0061532643, 0.0101170203, 0.010952132600000001, 0.013592799000000001, 0.014770766400000001, 0.0172921306]",0.1295637178,"[None, None, [573864, 791244], [615570, 791190, 835770], [573834, 791214, 835794, 615594], [923427, 968127, 1011327, 264087, 528987], [923400, 968100, 703140, 1011300, 264060, 528960], [264085, 528985, 968125, 923425, 1011325, 747805, 703165], [264085, 528985, 968125, 923425, 1011325, 747805, 703165, 1663645], [747815, 1011335, 528995, 264095, 923435, 703175, 176315, 968135, 835595]]","[4, 8]",SpainishEnergyDataset,4 GB,SCAMPI (4 GB),0.13149954600682087,0.0019358282068208665
135,2102701,4096,SCAMPI (4 GB),15.442841053,8.723212912,5.430665425,4598.2578125,"[0.022275671400000002, 0.022275671400000002, 0.022275671400000002, 0.0313014935, 0.0505489526, 0.056418541600000004, 0.0595179018, 0.0735654302, 0.09098011310000001, 0.11451333080000001]",0.3281784998,"[None, None, [789727, 834307], [789728, 834308, 701888], [701887, 789727, 834307, 746527], [1010048, 701888, 789728, 966848, 834308], [789602, 834182, 701762, 1009922, 746402, 966722], [701885, 1010045, 789725, 834305, 746525, 922145, 966845], [789729, 834309, 701889, 614109, 1010049, 746529, 966849, 658689], [789730, 834310, 701890, 614110, 1010050, 746530, 966850, 922150, 658690]]",[6],SpainishEnergyDataset,4 GB,SCAMPI (4 GB),0.3383981838012728,0.010219684001272766
136,1330816,512,SCAMPI (0.25 GB),10.3525338173,4.607292175,4.806939504,6784.69140625,"[1.6772400000000002e-05, 1.6772400000000002e-05, 1.6772400000000002e-05, 0.0001805504, 0.0033154766, 0.0367193799, 0.07046800040000001, 0.11017676600000001, 0.158022777, 0.2350994546]",0.19641121620000002,"[None, None, [356692, 1059820], [100911, 356692, 1059820], [356692, 1059820, 100909, 463391], [356692, 1059820, 100909, 463391, 531621], [90502, 207928, 271811, 503560, 219784, 1145878], [90488, 207914, 776497, 503546, 271797, 219770, 1145864], [623338, 626813, 619856, 615217, 460510, 230754, 512758, 611709], [623315, 626790, 611688, 619832, 615193, 230730, 512735, 460489, 443500]]",[3],stator_winding,0.25 GB,SCAMPI (0.25 GB),0.484870554478203,0.28845933827820297
137,1330816,1024,SCAMPI (0.25 GB),10.8837273121,5.062753816,4.756122776,6784.69140625,"[0.0274897409, 0.0274897409, 0.0274897409, 0.1027200236, 0.2004603362, 0.2174453676, 0.2470005575, 0.336904849, 0.36056543280000003, 0.43565143370000003]",0.24212028100000002,"[None, None, [89990, 207416], [606095, 609141, 612567], [460150, 622978, 626454, 611352], [230565, 512570, 623149, 615029, 619665], [619669, 623151, 230569, 615033, 512574, 611526], [604993, 608054, 611524, 512573, 230570, 615031, 619668], [460246, 255157, 611449, 623072, 230493, 619593, 512497, 614955], [623107, 230525, 619625, 512530, 611481, 614987, 443289, 460277, 255187]]",[8],stator_winding,0.25 GB,SCAMPI (0.25 GB),0.6600389637741093,0.41791868277410926
138,1330816,2048,SCAMPI (0.25 GB),9.601872921,3.277378392,5.234231655,6784.69140625,"[0.17200605330000002, 0.17200605330000002, 0.17200605330000002, 0.367601638, 0.4378021734, 0.5877922922000001, 0.6460723693, 0.6690466347, 0.9121431471, 1.0223540943]",0.36012709740000004,"[None, None, [605948, 608995], [507733, 79478, 213746], [507733, 79478, 213746, 64871], [263885, 213644, 79380, 507632, 557148], [507730, 79474, 64867, 557245, 213739, 58263], [507730, 79474, 64867, 557245, 213739, 58263, 263985], [507730, 79474, 64867, 557245, 213739, 58263, 263985, 236113], [557226, 213723, 507711, 79457, 58241, 64850, 263960, 576432, 496911]]",[7],stator_winding,0.25 GB,SCAMPI (0.25 GB),1.0111152725085306,0.6509881751085306
139,1330816,4096,SCAMPI (0.25 GB),10.2881436348,2.248623468,6.827014672,6784.69140625,"[0.5271601452, 0.5271601452, 0.5271601452, 0.8075837988, 0.9043787415000001, 1.1120373469, 1.3766454546, 1.5755950644, 1.7135001483, 2.6699501358]",0.5981058290000001,"[None, None, [77417, 211685], [78538, 263047, 212807], [57587, 556569, 213067, 263306], [57588, 213067, 556569, 263307, 575774], [263283, 213043, 78773, 575753, 556546, 57566], [57587, 556569, 213067, 263306, 575773, 78796, 438878], [213037, 263276, 556538, 78769, 57556, 496219, 575749, 438851], [597093, 57628, 213111, 263352, 556610, 478542, 575816, 78842, 7058]]",[8],stator_winding,0.25 GB,SCAMPI (0.25 GB),1.63399820556817,1.03589237656817
